post id, post url, title, category, tags,  reply id, userid, reply
124099,https://community.cartalk.com/t/2018-hyundai-kona-tires-are-loud/124099,2018 Hyundai Kona tires are loud,Maintenance/Repairs,||hyundai||,8,VDCdriver, [ I doubt if different tires would really make a big difference . ] +1 One of the shortcuts that car mfrs take with cheaper models is that they don’t spend much–if any–time eliminating noise  vibration  and harshness (NVH)  and at the end of the day the Kona is a “cheaper” model–hence very little sound insulation.While other tires might help to some extent  the OP will probably only be happy with the noise level in this car if he has Dynamat sound insulation installed under the carpeting and inside key interior panels.http://www.dynamat.com/
124099,https://community.cartalk.com/t/2018-hyundai-kona-tires-are-loud/124099,2018 Hyundai Kona tires are loud,Maintenance/Repairs,||hyundai||,9,VDCdriver,In the September issue of Consumer Reports  they have a capsule report of their test of the Hyundai Kona.The three things CR liked about it were its… Handling Braking Dashboard controlsThe three things that they disliked about it were its… Ride Noise Acceleration“The cabin is loud  on a par with other tiny SUVs  and when it is pushed hard to accelerate–which is pretty often–the engine noise becomes intrusive.”In its class of vehicles  CR rates the Kona as #3 out of 9 vehicles  so it is a decent choice  but it should be noted that the #1 rated small SUV–the Subaru Crosstrek–and the #2 rated small SUV–the Nissan Rogue Sport–are both quieter than the Kona. Look at it this way… if you had bought the #4 rated vehicle–the Honda HR-V–you would be REALLY unhappy with that vehicle’s truly excessive interior noise level.As I suggested earlier  if you really like everything else about the car  then it might be worthwhile for you to have Dynamat sound insulation installed.
124099,https://community.cartalk.com/t/2018-hyundai-kona-tires-are-loud/124099,2018 Hyundai Kona tires are loud,Maintenance/Repairs,||hyundai||,10,Allan07,Thanks for that live in Colorado I need good in snow tires.
124099,https://community.cartalk.com/t/2018-hyundai-kona-tires-are-loud/124099,2018 Hyundai Kona tires are loud,Maintenance/Repairs,||hyundai||,11,Allan07,Thanks for you help  and I will look in to the Dynamat for my Kona.
123699,https://community.cartalk.com/t/serpentine-belt-broke/123699,Serpentine Belt Broke,Maintenance/Repairs,||yaris||toyota||,1,Zessira,I was driving my Yaris when there was a loud bang as I accelerated. The charging system light came on  followed by the low engine coolant indicator light. The check engine light came on as well. I was 15 minutes from home  so I chanced it and drove home. It drove fine and I made it home. The check engine light DTC: P0117-Engine Coolant Temperature Circuit Low. Under the hood  the serpentine belt was gone. My question is  can I just replace the belt  or does the timing need to be checked?5
123699,https://community.cartalk.com/t/serpentine-belt-broke/123699,Serpentine Belt Broke,Maintenance/Repairs,||yaris||toyota||,2,Tester,Replace the serpentine belt.That’s the failure.Tester
123699,https://community.cartalk.com/t/serpentine-belt-broke/123699,Serpentine Belt Broke,Maintenance/Repairs,||yaris||toyota||,3,VOLVO_V70, [ or does the timing need to be checked? ] The serpentine belt has nothing to do with timing .
123699,https://community.cartalk.com/t/serpentine-belt-broke/123699,Serpentine Belt Broke,Maintenance/Repairs,||yaris||toyota||,4,db4690,I think it was very foolish to drive 15 minutes with no belt . . . because the water pump was not circulating any coolantYou got pretty lucky  it would seem
123699,https://community.cartalk.com/t/serpentine-belt-broke/123699,Serpentine Belt Broke,Maintenance/Repairs,||yaris||toyota||,5,Nevada_545,The water pump  alternator or A/C compressor may have seized causing the belt to break  before installing the new belt check each pulley to see if they spin freely.P0117 fault occurs when the coolant temperature exceeds 284 F  there may be some coolant loss or engine damage  check the radiator and coolant reservoir levels before starting the engine.
123699,https://community.cartalk.com/t/serpentine-belt-broke/123699,Serpentine Belt Broke,Maintenance/Repairs,||yaris||toyota||,6,db4690,Based on my experience  out of those components you mentioned  the ac compressor is the most likelyAcross multiple brands and models  for those who are curious
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,1,Leabman,I have a 2007 Dodge Nitro 3.7L  6-speed manual. When I go into a hard right turn  like on a highway ramp  I hear a loud rubbing/grinding noise. When I straighten out on the highway  the noise slowly fades until it is gone.8
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,2,COROLLAGUY1,I could be wrong but it sounds like one of your front wheel bearing is going bad.An independant mechanic will check that for you.
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,3,StewL,I took it to a Dodge dealer today. I was told it could be the rear differential  at a repair cost of up to $1 400.00. IF that did not stop the noise  then they would open and examine the transfer case. If the transfer case needed repair it could cost up to $2 200.00. IF that did not fix it  then it could be the transmission  of which replacement is not recommended. Am I nuts  or does this seem like it came from Mars? I’m going to continue to drive it until I either figure out where the noise is coming from  or if and when the noise becomes continuous and is easier to pinpoint. When I’m going straight  or turning a corner at a slow speed  there is no noise. BTW  the dealer charged me $140.00 for their diagnosis.
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,4,George_San_Jose1,Where does it sound like it is coming from  front or back of the vehicle? If the noise only occurs on right turns  and seems to be coming from the front end of the car  but not on left turns  seems unlikely a transfer case or differential problem. I have no experience with that make/model mind you  but where I’d focus is a problem on the left side of the car. Wheel bearing  axle shaft (cv joints)  or looks for marks where the wheel is rubbing against the fender liner  etc. My guess the problem is the left axle inner cv joint. Check the boot  see if it has split.
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,5,StewL,It sounded to me like it was coming from the front  but it’s hard to tell. So… I just ordered a STEELMAN 97202 Wireless Chassis EAR Automotive Listening Device Kit Noise Finder. Considering the possible cost of the repair  I think I will end up saving a lot more than it costs. I should have it in about a week and I will post my results.
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,6,NYBo,You paid $140 for guesswork  not a diagnosis. Check the front CV joints. Your plan to pin down where the noise is coming from is a good one if the CV joints are okay.
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,7,StewL,I returned the EAR device before I used it while it was still within the return window. Then  I took my Nitro to a privately owned repair shop where they found and repaired the problem. It was a loose heat shield that moved over during right turns and touched the driveshaft. It cost me $97.50 total to have it repaired. Now  to confront the dealer about their bogus estimate. I think the dealer’s tech didn’t even try to figure out where the noise was coming from.
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,8,Yosemite,Glad to hear that you got this fixed at at such a reasonable rate.Yosemite
116773,https://community.cartalk.com/t/2007-dodge-nitro-grinding-noise-on-hard-turn/116773,2007 Dodge Nitro grinding noise on hard turn,Maintenance/Repairs,||nitro||dodge||,9,StewL,I took my repair receipt to the dealer and was refunded for my guesstimate without any hesitation whatsoever.
81689,https://community.cartalk.com/t/fixing-exhaust-leak-due-to-corroded-flanges/81689,Fixing Exhaust Leak due to Corroded Flanges,Maintenance/Repairs,||exhaustsystems||leaks||lexus||,21,JoePublicVA,Looking 4 testers not haters. If u kno the frustration of repeatedly fixing leaky flanges u might benefit from a better fix. It doesn’t cost anything to try it as a selected tester.
81689,https://community.cartalk.com/t/fixing-exhaust-leak-due-to-corroded-flanges/81689,Fixing Exhaust Leak due to Corroded Flanges,Maintenance/Repairs,||exhaustsystems||leaks||lexus||,22,Bing,I don’t know. I guess I’d tend to give him a pass. He worked up a solution that people might be interested in trying. We had a sheet metal contractor come up with a similar method for joining lab exhaust pipe once to avoid welding in a tight space. Except it fit around the top of the flanges. I can see it in my mind but can’t remember any more details after 30 years.
81689,https://community.cartalk.com/t/fixing-exhaust-leak-due-to-corroded-flanges/81689,Fixing Exhaust Leak due to Corroded Flanges,Maintenance/Repairs,||exhaustsystems||leaks||lexus||,23,Cavell,ironic. sort of. I have a vue with new exhaust but bad motor. and a 2nd vue with bad exhaust but it runs fine. don’t want to combine the 2 but I want new exhaust. plan is to fix nonrunning vue and sell vue with bad exhaust. than I will have a vue with good exhaust.
81689,https://community.cartalk.com/t/fixing-exhaust-leak-due-to-corroded-flanges/81689,Fixing Exhaust Leak due to Corroded Flanges,Maintenance/Repairs,||exhaustsystems||leaks||lexus||,24,JoePublicVA,U may b thinking v-bandsV-Band clamps and flanges make for ideal tubing connections in exhaust applications  especially when the connection requires frequent disassembly. Used extensively in space vehicles and satellite launch systems  they have proven themselves in racing...
